name,lat,lon
"Newbury Park, California",34.184172,-118.9106525
"Concord, California",37.9779777,-122.0310733
"Elmont, New York",40.700936,-73.712909
"Clarence, New York",42.9769726,-78.5920377
"Perry, Iowa",41.8385989,-94.1071813
"Rohnert Park, California",38.3396367,-122.7010984
"Glen Ellyn, Illinois",41.8775293,-88.0670118
"Belleville, New Jersey",40.7937116,-74.1501438
"Wheaton, Maryland",39.0398314,-77.0552555
"Hightstown, New Jersey",40.2695538,-74.5232089
"Canton, Georgia",34.2367621,-84.4907621
"Blacksburg, Virginia",37.2296566,-80.4136767
"Emporia, Pennsylvania, now stationed at Araxos, Greece",41.511389, -78.236389
"Harrisburg, Kentucky",37.7314108,-88.5345437
"Laughlintown, Pennsylvania",40.2120175,-79.1978092
"Teaneck, New Jersey",40.8975992,-74.0159727
"Watertown, Minnesota",44.9635738,-93.847189
"Corrales, New Mexico",35.2382286,-106.60698
"Steubenville, Ohio",40.3697905,-80.6339638
"Bolton, Massachusetts",42.4334258,-71.6078449
"Driggs, Idaho",43.7232522,-111.1113326
"Freehold, New Jersey",40.260111,-74.2737573
"Jesup, Georgia",31.6074365,-81.8853924
"Catlettsburg, Kentucky",38.4048042,-82.6004369
"Hockessin, Delaware",39.7876112,-75.6966001
"Pontiac, Illinois",40.8808666,-88.6297839
"Brooklyn, Connecticut",41.7881541,-71.9497957
"Sauk Village, Illinois",41.4883685,-87.5675414
"Matthews, North Carolina",35.1168131,-80.7236804
"Cos Cob, Connecticut",41.0334305,-73.5995698
"Vallejo, California",38.1040864,-122.2566367
"Toms River, New Jersey",39.9537359,-74.1979576
"Beverly Hills, Michigan",42.5239237,-83.2232631
"Garrett Park, Maryland",39.0381648,-77.0930339
"Milan, Michigan",42.0853204,-83.6824384
"Newton Center, Massachusetts",42.3306528,-71.1994989
"Spring Lake Heights, New Jersey",40.1532197,-74.0438803
"Mendenhall, Mississippi",31.960606,-89.8683688125878
"Rochester, Minnesota",44.0233269,-92.4630215
"Medway, Massachusetts",42.1417641,-71.3967256
"Bellerose, New York",40.724269,-73.7151313
"Mission Hills, Kansas",39.0177834,-94.6169014
"San Gabriel, California",34.0991325,-118.1086041
"Clinton, Louisiana",30.8657362,-91.0156594
"Woodbine, Maryland",39.359942,-77.0620833
"Des Plaines, Illinois",42.0415823,-87.8873916
"Ames, Iowa",42.0346917,-93.6201507
"Fountain Valley, California",33.7038145,-117.9627349
"Homer, Alaska",59.6440876,-151.5401477
"Winter Park, Florida",28.6000625,-81.3427437436485
"Diamond Bar, California",34.0286226,-117.8103367
"Morehead City, North Carolina",34.7229391,-76.7260436
"Mechanicsville, Maryland",38.4429021,-76.7438544
"College Point, New York",40.7876014,-73.8459682
"Worcester, Massachusetts",42.2625932,-71.8022934
"Hollidaysburg, Pennsylvania",40.4272949,-78.3889024
"East Rockaway, New York",40.6420477,-73.6695747
"Woodbridge, Virginia",38.6581723,-77.2497049
"Belton, Texas",31.0560132,-97.464453
"Medford, Massachusetts",42.4184296,-71.1061639
"Mount Carmel, Pennsylvania",40.7970312,-76.4118961
"South Burlington, Vermont",44.4669941,-73.1709604
"Lake Charles, Louisiana",30.2265949,-93.2173759
"Morristown, Tennessee",36.2139814,-83.2948923
the University of Nebraska-Lincoln,40.81975395,-96.7074586193174
"Westwood, New Jersey",40.9912087,-74.0326395
"Ludlow, Massachusetts",42.20223475,-72.4594658616614
"Lookout Mountain, Tennessee",34.9942422,-85.3494027
"West Deptford, New Jersey",39.8271755,-75.1235892
"Stony Point, New York",41.2295386,-73.9870847
"Lincoln, California",38.8598295,-121.342391957924
"Naples, Florida",26.1420358,-81.7948103
"Selden, New York",40.8664874,-73.0356625
"Fort Pierce, Florida",27.4467056,-80.3256056
"Cold Spring, Kentucky",39.0217283,-84.4399406
"Claremont, California",34.0966764,-117.7197785
"Clinton, New York",44.7278943,-73.6686982
"Westlake, Ohio",41.4553232,-81.9179174
"Indian Wells, California",33.7217965,-116.3383034
"Hurst, Texas",32.8234621,-97.1705678
"Flagstaff, Arizona",35.199458,-111.6514259
"Avon, Connecticut",41.8098209,-72.8306541
"Wisconsin Rapids, Wisconsin",44.3835763,-89.8173466
"Currituck County, North Carolina",36.3918723,-75.9118432
"Chincoteague Island, Virginia",37.9384567,-75.3615855
Minnesota,45.9896587,-94.6113288
"Sandy Springs, Georgia",33.9242688,-84.3785379
"Smithfield, Rhode Island",41.9220433,-71.549507
"Macon Township, Michigan",42.0664316,-83.8682746
"Holly Springs, North Carolina",35.6512655,-78.8336218
"Mayodan, North Carolina",36.4123597,-79.9669857
New York,40.7305991,-73.9865812
"Emerson, New Jersey",40.976209,-74.0262505
"Fairhope, Alabama",30.5049375,-87.8733391738648
"Midland, Michigan",43.6155825,-84.2472117
"Brick, New Jersey",40.0707244,-74.1280562
"Avondale Estates, Georgia",33.771494,-84.2671444
"Franklin, North Carolina",36.1028596,-78.2787229
"Newburgh, Indiana",37.9456824,-87.4046571
"Sterling, Massachusetts",42.4375916,-71.7606268
"Westchester, New York",41.1763139,-73.7907554
"Mount Vernon, Washington",48.4199991,-122.3261139
"St. George Island, Florida",29.6565101,-84.8809064
"Biloxi, Mississippi",30.3960318,-88.8853645
"Pearl River, New York",41.0586333,-74.0218967
"Busby, Montana",45.5372052,-106.9556075
"Maynard, Massachusetts",42.4321064,-71.4539683
"Half Moon Bay, California",37.4635519,-122.4285862
"Owensboro, Kentucky",37.7742152,-87.1133304
"Cambridge, Maryland",38.5631744,-76.0788292
"Parma, Ohio",41.4041259,-81.718172
"Pacheco, California",37.9835332,-122.0752413
"Salt Lake City, Utah",40.7670126,-111.8904308
"Cuba, Illinois",40.4928181,-90.1906768
"Swarthmore, Pennsylvania",39.9020565,-75.3499124
"New Preston, Connecticut",41.6791805,-73.3557459803718
"Pleasanton, California",37.6624312,-121.8746789
"Dothan, Alabama",31.158522,-85.426966199239
"Gales Ferry, Connecticut",41.4298302,-72.0820131
"Pataskala, Ohio",39.9956193,-82.6743341
"Oakdale, Minnesota",44.9630216,-92.9649361
North Carolina State,35.78533815,-78.6751687563644
"Woodland Park, Colorado",39.00993625,-105.045002603329
"Bethlehem, Pennsylvania",40.6178915,-75.3786521
"Valley Village, California",34.1619724,-118.402431
"Dover, New Hampshire",43.198057,-70.8739158
"Moorpark, California",34.285558,-118.8820414
"Naperville, Illinois",41.7729107,-88.147867
"Whitmore Lake, Michigan",42.439479,-83.7438303
"Federal Way, Washington",47.313494,-122.3393103
"El Monte, California",34.0751571,-118.036849
"Seattle, Washington, now stationed at Heidelberg, Germany",47.609722, -122.333056
"Mount Vernon, Illinois",38.3172715,-88.9031201
"the University of Tulsa from Claremore, Oklahoma",36.315278, -95.612778
"Iowa City, Iowa",41.6612561,-91.5299106
"Odell, Illinois",41.003643,-88.5253364
"Lake Oswego, Oregon",45.4206749,-122.6706498
"Sherman, Texas",33.617501,-96.5954934338983
"Hampden, Maine",44.7445159,-68.836982
"Newport, Oregon",44.6367548,-124.053442
"Lutz, Florida",28.1301047,-82.4591822980172
"Santee, California",32.8383828,-116.9739167
"Franklin, Tennessee",35.1680139,-86.1084401
"New Braunfels, Texas",29.7026173,-98.1256263
"Coconut Creek, Florida",26.2714628,-80.181808457009
"Alpharetta, Georgia",34.0709576,-84.2747329
"Broad Brook, Connecticut",41.2313625,-73.6825312
"Rogue River, Oregon",42.4358797,-123.0787693
"Garland, Texas",32.912624,-96.6388833
"Golden, Colorado",39.755543,-105.2210997
"Livermore, California",37.6820583,-121.7680531
"Gadsden, Alabama",34.0142639,-86.0066387
"Urbana, Illinois",40.1117174,-88.207301
"South Bend, Indiana",41.6833813,-86.2500066
"Morganton, North Carolina",35.7454376,-81.6870994
"Campton, New Hampshire",43.8290179,-71.6433846281103
"Latrobe, Pennsylvania",40.3211808,-79.3794811
"Alberta, New York",40.589023,-74.1895949
"Valparaiso, Indiana",41.4730948,-87.0611412
"Worcester, New York",42.5914649,-74.7504284
"Minneapolis, Minnesota",44.9772995,-93.2654692
"Mound, Minnesota",44.9366295,-93.6660719
"Dover, Massachusetts",42.2459311,-71.2828342
"Salisbury, Maryland",38.3662114,-75.6008881
"Bonita Springs, Florida",26.3618645,-81.7930606818663
the University of Pennsylvania,39.9492344,-75.191989701901
"Watertown, Massachusetts",42.3709299,-71.1828321
"Roslyn, New York",40.799159,-73.6508712940581
"Denver, Colorado",39.7391536,-104.9847034
"Orlinda, California",33.4991375,-117.0721024
"Kew Gardens, New York",40.7096141,-73.8308982
"Timonium, Maryland",39.4368436,-76.6187044
"Flemington, New Jersey",40.5123258,-74.8593318
"Helena, Alabama",33.296224,-86.8436004
"Santa Ysabel, California",33.1092099,-116.6730763
"Woodmere, New York",40.6320482,-73.7126314
"Quartz Hill, California",34.6452645,-118.2181308
"Provo, Utah",40.2338438,-111.6585337
"Scotch Plains, New Jersey",40.65538,-74.3898732
"Wadsworth, Ohio",41.0256101,-81.7298519
"Americus, Georgia",32.0723862,-84.2326876
"Fairbanks, Alaska",64.8377802,-147.7163952
"Richmond, California",37.9357576,-122.3477486
"Kyle, Texas",29.9892928,-97.8772103
"East Meadow, New York",40.7139898,-73.5590157
"Elm Grove, Wisconsin",43.0430679,-88.078978
"Park Forest, Illinois",41.4914236,-87.6744891
"Richmond, Vermont",44.4053306,-72.9929017
"Altamonte Springs, Florida",28.6649055,-81.376268513721
"Cape Girardeau, Missouri",37.3058839,-89.5181476
"Larkspur, Colorado",39.2286021,-104.8872031
"Canoga Park, California",34.2011156,-118.5981424
"Sunland, California",36.0224523,-118.9823221
"Douglaston, New York",40.768713,-73.7470765
"Royal Oak, Michigan",42.4894801,-83.1446485
"Pelham, New York",40.9098215,-73.8079111
"Brambleton, Virginia",38.9847604,-77.5321706
"Longwood, Florida",28.7007225,-81.3492778714387
"Canton, Connecticut",41.8245424,-72.8937122
"Stratham, New Hampshire",43.015056,-70.8999114783665
"Cape Coral, Florida",26.6069232,-81.9802626
"Audubon, Pennsylvania",40.1311305,-75.422823613817
"Newtown Square, Pennsylvania",39.9868117,-75.4007633
"Braintree,  Massachusetts",42.2223218,-70.999492
"Visalia, California",36.3302284,-119.2920585
"San Clemente, California",33.4270275,-117.6124179
"Bowling Green, Kentucky",36.9903199,-86.4436018
"Carolina Beach, North Carolina",34.0351727,-77.8935966
"Western Springs, Illinois",41.8097533,-87.9006155
"Loganville, Georgia",33.8389977,-83.9007382
"Hinsdale, Illinois",41.8008642,-87.9370052
"West Chesterfield, New Hampshire",42.9042482,-72.5156447
"Eatonville, Washington",46.8682516,-122.2700681
"Wayne, Michigan",42.2682408,-83.2844172
"Stow, Ohio",41.1596261,-81.4406258
"Westbury, New York",40.7556561,-73.5876273
"Lake Elsinore, California",33.6680772,-117.3272615
"Jonesboro, Arkansas",35.8428646,-90.7034522
"Parker, Texas",32.7599475,-97.7935767
"Fort Scott, Kansas",37.8399791,-94.7082882
"Bristol, Tennessee",36.5951059,-82.1887444
"Brea, California",33.9170444,-117.8888557
"Norwich, Connecticut",41.5242649,-72.0759105
"Milton, Delaware",38.7755095,-75.3131933615808
"Irwin, Pennsylvania",40.3245138,-79.7011549
"Piscataway, New Jersey",40.5462553,-74.4660408
"Hominy Falls, West Virginia",38.1458838,-80.7176777
"Shrewsbury, Massachusetts",42.2959267,-71.7128471
"Huntington, New York",40.868154,-73.425676
"Lilburn, Georgia",33.8901036,-84.1429719
"Kingwood, Texas",30.0335526,-95.2610444
"Florida State University from Oldsmar, Florida",28.041944, -82.676389
"Lancaster, Ohio",39.7136754,-82.5993294
"Cyclone, Pennsylvania",41.8322852,-78.5858578
"Frenchtown, New Jersey",40.5262138,-75.06156
"Wauwatosa, Wisconsin",43.0494122,-88.0079271
"Crawfordsville, Indiana",40.0401991,-86.8990249
"Seaford, Delaware",38.657418,-75.6088931012753
"Exton, Pennsylvania",40.0289955,-75.6207651
the University of Mary Washington,38.30079105,-77.4734263145126
"Ponte Vedra Beach, Florida",30.2396865,-81.3856384
"Saint Marys, Pennsylvania",41.4280432,-78.5611275
"Baraboo, Wisconsin",43.4704014,-89.7437844
"Silver Creek, Georgia",34.218811,-85.1799129
Michigan State University,42.717752,-84.4779102805843
"Wixom, Michigan",42.5247729,-83.5363339
"Stanley, Kansas",38.8546376,-94.6681596
"Gainesville, Florida",29.651907,-82.3247976
"Anchorage, Alaska",61.218056,-149.9002806
"LaPorte, Indiana",41.6105983,-86.7225227
"Arlington, Texas",32.7355816,-97.1071186
"Tehachapi, California",35.1321878,-118.4489739
"Ogunquit, Maine",43.2489755,-70.5992201
"McKinney, Texas",33.1976496,-96.6154471
"Rockland, Massachusetts",42.1306563,-70.9161551
"Pinckney, Michigan",42.4567013,-83.9463359
"Casselberry, Florida",28.654276,-81.3237906473849
"Hominy, Oklahoma",36.4142357,-96.3952963
"Sylva, North Carolina",35.3737111,-83.2259803
"Beechwood, Ohio",39.5983885,-84.5105033
"Bison, Kansas",38.5227908,-99.1973224
"Groton, Massachusetts",42.6112242,-71.5745402
"Warrior Run, Pennsylvania",41.1914711,-75.9504768
"Blackfoot, Idaho",43.1900388,-112.3483569
"Arnold, Maryland",39.0320784,-76.5025431
"Redondo Beach, California",33.8455911,-118.3886766
"Arbutus, Maryland",39.2496827,-76.6877144
"Montvale, New Jersey",41.0467635,-74.0229173
"West Babylon, New York",40.718155,-73.3542871
"East Greenbush, New York",42.5909135,-73.7017858
"North East, Pennsylvania",42.2156131,-79.8342163
"Santa Maria, California",34.9531295,-120.4358577
"Ballwin, Missouri",38.5950182,-90.5469133
"St. Joseph, Minnesota",45.5649648,-94.3183231
"Charleston, West Virginia",38.3498221,-81.6326301
"Red Bank, New Jersey",40.3470543,-74.0643065
"Stockton, California",37.9577016,-121.2907796
"New Philadelphia, Ohio",40.4897871,-81.4456706
"Palmetto Bay, Florida",25.622042,-80.3209960355353
"Orleans, Massachusetts",41.7898313,-69.9897397
"Austell, Georgia",33.8186675,-84.6313142893704
"Williston Park, New York",40.75649,-73.6448513
"Jacksonville, Florida",30.3321838,-81.655651
"Williston, Vermont",44.4375513,-73.068181
"Titusville, Florida",28.6122187,-80.8075538
"Cape May, New Jersey",39.1765386,-74.8012119
"Zionsville, Indiana",39.9508733,-86.261937
"Santa Barbara, California",34.4098107,-119.6970239
"St. George, Utah",37.104153,-113.5841313
"Emory, Virginia",36.7728907,-81.8362343
"DeMotte, Indiana",41.1950369,-87.1986403
"Portland, Oregon",45.5202471,-122.6741949
"Troy, Ohio",40.0394982,-84.2032767
"Hamburg, New York",42.7243499,-78.8280775022351
"Palos Park, Illinois",41.6672547,-87.8303316
"Dallas, Texas",32.7761963,-96.7968994
"Rock Falls, Illinois",41.7797533,-89.6889967
"Overland Park, Kansas",38.9822282,-94.6707917
"Ilwaco, Washington",46.3090364,-124.0436643
"Towson, Maryland",39.4018565,-76.6023686
"Cutler Bay, Florida",25.575865,-80.3413721771916
"Sunnyside, New York",40.7398242,-73.9354153
"Greenbelt, Maryland",39.0045544,-76.8755282
"Bergenfield, New Jersey",40.9275987,-73.9973608
"Studio City, California",34.1483989,-118.3961877
"Roseville, California",38.72338,-121.185878161131
"Elmira, New York",42.0897965,-76.8077338
"Port Wentworth, Georgia",32.149092,-81.1631681
"Lynn, Massachusetts",42.466763,-70.9494939
"New Fairfield, Connecticut",41.4664832,-73.4856789
"McLean, Virginia",38.9342888,-77.1776327
"Palm Beach Gardens, Florida",26.84176195,-80.1353087204829
"Rockville, Indiana",39.7625404,-87.2291809
"the University of Pennsylvania from Saratoga, California",37.2725, -122.019444
"The Woodlands, Texas",30.1734194,-95.504686
"College Park, Georgia",33.6379035,-84.4611515741255
"East Northport, New York",40.8767648,-73.3245614
"Glen Echo, Maryland",38.9689993,-77.1424791
"Essex, Vermont",44.7065484,-71.7344471
"Westfield, New Jersey",40.6589912,-74.3473717
"Norristown, Pennsylvania",40.121497,-75.3399048
"Lewiston, Maine",44.100351,-70.2147764
"Parishville, New York",44.6279506,-74.8153686
"New York City, New York",40.7305991,-73.9865812
"North Haven, Connecticut",41.3909305,-72.859545
"Muskegon, Michigan",43.2341813,-86.2483921
"Encino, California",34.1588478,-118.500478
"Brookhaven, New York",40.816667, -72.933333
"Lawrenceville, New Jersey",40.302787, -74.738004
"Elkins Park, Pennsylvania",40.076944, -75.126944
"Herndon, Virginia",38.971389, -77.388611
"Sherman Oaks, California",34.151111, -118.448333
"Nashua, New Hampshire",42.7575, -71.464444
"Abiquiu, New Mexico",36.209444, -106.318611
"Julian, California",33.070833, -116.585556
"Dracut, Massachusetts",42.666667, -71.3
"Coronado, California",32.678056, -117.1725
"Red Oak, Iowa",41.011667, -95.227222
"Batesville, Indiana",39.298333, -85.221389
"Waverly, Ohio",39.126111, -82.983056
"Harrisburg, Ohio",39.810833, -83.170833
"New Milford, Connecticut",41.583333, -73.4
"Sylmar, California",34.30778, -118.44833
"Hollis, New Hampshire",42.743056, -71.591667
"West Grove, Pennsylvania",39.821667, -75.826667
the Ohio State University,39.983333, -82.983333
"High Point, North Carolina",35.970556, -79.9975
"Whitestone, New York",40.75, -73.866667
"Alliance, Ohio",40.913333, -81.108056
"San Jose, California",37.333333, -121.9
"Putnam Valley, New York",41.381111, -73.849444
"Hazleton, Pennsylvania",40.958889, -75.974444
"Woonsocket, Rhode Island",42.008333, -71.516111
"Sunnyvale, California",37.371111, -122.0375
"Ada, Oklahoma",34.763611, -96.668333
"Sanford, Maine",43.433889, -70.764167
"Doylestown, Pennsylvania",40.312778, -75.128889
"Fairview Park, Ohio",41.441667, -81.8575
"Columbia Station, Ohio",41.321111, -81.918333
"Clifton Park, New York",42.866667, -73.816667
"Morgantown, West Virginia",39.633611, -79.950556
"Millersville, Maryland",39.059444, -76.648056
"Niceville, Florida",30.516111, -86.471667
"Pebble Beach, California",36.566389, -121.946667
"Alameda, California",37.756111, -122.274444
"Pittsburgh, Pennsylvania",40.439722, -79.976389
"Troy, New York",42.731667, -73.6925
"Tuxedo Park, New York",41.201389, -74.201667
"Sudbury, Massachusetts",42.383333, -71.416667
"Caribou, Maine",46.863611, -67.998056
"Amherst, New Hampshire",42.861389, -71.625278
"Odessa, Florida",28.183333, -82.568333
"Huntsville, Alabama",34.73, -86.585
"Fort Atkinson, Wisconsin",42.927222, -88.840556
"West Medford, Massachusetts",42.418333, -71.106667
"Deerfield, Illinois",42.168333, -87.851389
"Milwaukee, Wisconsin",43.052222, -87.955833
"Waldport, Oregon",44.426667, -124.068611
"Goshen, Connecticut",41.851389, -73.235833
"Los Angeles, California",34.05, -118.25
"Havre, Montana",48.55, -109.683333
"Clifton Heights, Pennsylvania",39.929167, -75.295833
"Mount Pleasant, Michigan",43.597778, -84.7675
"Vineland, New Jersey",39.465007, -74.997115
"Great Falls, Montana",47.503611, -111.286389
"Florence, Kentucky",38.993333, -84.6425
"Weymouth, Massachusetts",42.220833, -70.940278
"Villa Rica, Georgia",33.731944, -84.92
"Mountain Home, Idaho",43.136944, -115.694444
"Marbletown, New York",41.853333, -74.155833
"Rockville Centre, New York",40.663333, -73.636944
"Waldwick, New Jersey",41.013615, -74.125919
"Camp Springs, Maryland",38.8075, -76.918056
Georgia,33, -83.5
"Berea, Ohio",41.37, -81.8625
"Medina, Minnesota",45.044722, -93.573056
"Union City, California",37.586944, -122.025833
"Laguna Hills, California",33.599722, -117.699444
"Manteno, Illinois",41.250129, -87.838282
"Oak Ridge, New Jersey",41.046111, -74.486111
"Oswego, New York",43.454722, -76.506667
"Crescent, Oklahoma",35.953056, -97.594722
"Winter Haven, Florida",28.033333, -81.716667
"Hazel Crest, Illinois",41.573056, -87.685833
"Thornton, Colorado",39.903056, -104.954444
"Goleta, California",34.440556, -119.813611
"Morristown, New Jersey",40.796562, -74.477318
"Setauket, New York",40.93, -73.101944
"Ladera Ranch, California",33.546667, -117.640278
"Bedford, New York",41.225833, -73.665
"Wilmington, California",33.78, -118.26167
"Libertyville, Illinois",42.284222, -87.960673
"Takoma Park, Maryland",38.98, -77.002222
"Fairway, Kansas",39.023889, -94.629167
"Playa Del Rey, California",33.958926, -118.448436
"Flanders, New Jersey",40.845556, -74.695
"Lexington, Kentucky",38.029722, -84.494722
"Shrub Oak, New York",41.330278, -73.829722
"Holbrook, Massachusetts",42.155, -71.009167
"Fremont, California",37.548333, -121.988611
"La Mesa, California",32.771389, -117.022778
"Amenia, New York",41.846944, -73.554722
"Yellow Springs, Ohio",39.8, -83.9
"League City, Texas",29.499722, -95.089722
"Brunswick, Maine", 43.910833, -69.963056
"Savannah, Georgia",32.016667, -81.116667
"Cheverly, Maryland",38.924478, -76.913489
"Harmony, Rhode Island",41.887778, -71.596667
"Topanga, California",34.103, -118.605
"Chagrin Falls, Ohio",41.431111, -81.388611
"Littleton, Colorado",39.599722, -105.010833
"Mount Vernon, New York",40.914167, -73.830556
"Beverly, Massachusetts",42.558333, -70.88
"Dover, Delaware",39.161944, -75.526667
"Fort Lee, New Jersey",40.85064, -73.971007
